event_id,timestamp,ts_epoch,delta_ms_prev,event_type,x,y,dx,dy,distance_px,scroll_dx,scroll_dy,button
95,2026-03-26T18:54:11.524082Z,1774551251.524082,462.57,move,392.52,341.21,-0.23,0.0,0.23,,,
96,2026-03-26T18:54:11.527791Z,1774551251.527791,3.71,move,391.58,341.21,-0.94,0.0,0.94,,,
97,2026-03-26T18:54:11.535509Z,1774551251.535509,7.72,move,390.22,341.56,-1.37,0.34,1.41,,,
98,2026-03-26T18:54:11.566572Z,1774551251.566572,31.06,move,388.85,342.24,-1.37,0.68,1.53,,,
99,2026-03-26T18:54:11.566732Z,1774551251.566732,0.16,move,387.48,342.58,-1.37,0.34,1.41,,,
100,2026-03-26T18:54:11.566818Z,1774551251.566818,0.09,move,386.14,342.92,-1.34,0.34,1.38,,,
101,2026-03-26T18:54:11.571975Z,1774551251.571975,5.16,move,384.78,343.6,-1.36,0.68,1.52,,,
102,2026-03-26T18:54:11.576539Z,1774551251.5765388,4.56,move,383.42,343.94,-1.37,0.34,1.41,,,
103,2026-03-26T18:54:11.598160Z,1774551251.5981598,21.62,move,382.48,344.25,-0.94,0.31,0.99,,,
104,2026-03-26T18:54:11.600493Z,1774551251.600493,2.33,move,381.56,344.56,-0.92,0.31,0.97,,,
105,2026-03-26T18:54:11.607247Z,1774551251.607247,6.75,move,380.62,344.87,-0.94,0.31,0.99,,,
106,2026-03-26T18:54:11.609341Z,1774551251.609341,2.09,move,380.05,345.16,-0.57,0.29,0.64,,,
107,2026-03-26T18:54:11.622047Z,1774551251.622047,12.71,move,379.79,345.41,-0.26,0.26,0.37,,,
108,2026-03-26T18:54:11.626724Z,1774551251.626724,4.68,move,379.53,345.41,-0.26,0.0,0.26,,,
109,2026-03-26T18:54:11.636666Z,1774551251.636666,9.94,move,379.27,345.67,-0.26,0.26,0.37,,,
110,2026-03-26T18:54:11.643021Z,1774551251.643021,6.36,move,379.01,345.67,-0.26,0.0,0.26,,,
111,2026-03-26T18:54:11.653284Z,1774551251.653284,10.26,move,378.76,345.67,-0.26,0.0,0.26,,,
112,2026-03-26T18:54:11.658954Z,1774551251.658954,5.67,move,378.5,345.93,-0.26,0.26,0.37,,,
113,2026-03-26T18:54:11.666797Z,1774551251.6667972,7.84,move,378.24,345.93,-0.26,0.0,0.26,,,
114,2026-03-26T18:54:11.675419Z,1774551251.6754189,8.62,move,377.98,346.19,-0.26,0.26,0.36,,,
115,2026-03-26T18:54:11.683296Z,1774551251.683296,7.88,move,377.72,346.19,-0.26,0.0,0.26,,,
116,2026-03-26T18:54:11.692362Z,1774551251.692362,9.07,move,377.46,346.45,-0.26,0.26,0.37,,,
117,2026-03-26T18:54:11.708832Z,1774551251.708832,16.47,move,377.22,346.69,-0.24,0.24,0.35,,,
118,2026-03-26T18:54:11.725379Z,1774551251.725379,16.55,move,376.98,346.69,-0.24,0.0,0.24,,,
119,2026-03-26T18:54:11.741530Z,1774551251.7415302,16.15,move,376.98,346.94,0.0,0.24,0.24,,,
120,2026-03-26T18:54:11.880046Z,1774551251.8800461,138.52,move,376.51,346.94,-0.47,0.0,0.47,,,
121,2026-03-26T18:54:11.896544Z,1774551251.896544,16.5,move,376.26,346.94,-0.24,0.0,0.24,,,
122,2026-03-26T18:54:11.904599Z,1774551251.904599,8.05,move,376.01,346.94,-0.26,0.0,0.26,,,
123,2026-03-26T18:54:11.913373Z,1774551251.913373,8.77,move,375.75,347.19,-0.26,0.26,0.37,,,
124,2026-03-26T18:54:11.920983Z,1774551251.920983,7.61,move,375.49,347.45,-0.26,0.26,0.36,,,
125,2026-03-26T18:54:11.937583Z,1774551251.9375832,16.6,move,375.25,347.45,-0.24,0.0,0.24,,,
126,2026-03-26T18:54:11.945647Z,1774551251.945647,8.06,move,375.25,347.71,0.0,0.26,0.26,,,
127,2026-03-26T18:54:11.953138Z,1774551251.9531379,7.49,move,374.99,347.71,-0.26,0.0,0.26,,,
128,2026-03-26T18:54:11.962152Z,1774551251.962152,9.01,move,374.73,347.71,-0.26,0.0,0.26,,,
129,2026-03-26T18:54:11.970245Z,1774551251.9702451,8.09,move,374.47,347.97,-0.26,0.26,0.37,,,
130,2026-03-26T18:54:11.979152Z,1774551251.979152,8.91,move,373.9,347.97,-0.57,0.0,0.57,,,
131,2026-03-26T18:54:11.986549Z,1774551251.986549,7.4,move,373.33,348.25,-0.57,0.29,0.64,,,
132,2026-03-26T18:54:11.994105Z,1774551251.994105,7.56,move,372.76,348.25,-0.57,0.0,0.57,,,
133,2026-03-26T18:54:12.005096Z,1774551252.005096,10.99,move,372.18,348.54,-0.57,0.29,0.64,,,
134,2026-03-26T18:54:12.011119Z,1774551252.0111191,6.02,move,371.61,348.83,-0.57,0.29,0.64,,,
135,2026-03-26T18:54:12.020301Z,1774551252.020301,9.18,move,370.67,348.83,-0.94,0.0,0.94,,,
136,2026-03-26T18:54:12.027577Z,1774551252.0275772,7.28,move,370.1,349.11,-0.57,0.29,0.64,,,
137,2026-03-26T18:54:12.037737Z,1774551252.037737,10.16,move,369.53,349.11,-0.57,0.0,0.57,,,
138,2026-03-26T18:54:12.043442Z,1774551252.043442,5.71,move,369.27,349.37,-0.26,0.26,0.36,,,
139,2026-03-26T18:54:12.052877Z,1774551252.052877,9.43,move,369.01,349.37,-0.26,0.0,0.26,,,
140,2026-03-26T18:54:12.061606Z,1774551252.061606,8.73,move,368.76,349.37,-0.26,0.0,0.26,,,
141,2026-03-26T18:54:12.070598Z,1774551252.070598,8.99,move,368.5,349.37,-0.26,0.0,0.26,,,
142,2026-03-26T18:54:12.077406Z,1774551252.077406,6.81,move,368.5,349.63,0.0,0.26,0.26,,,
143,2026-03-26T18:54:12.085321Z,1774551252.085321,7.92,move,368.24,349.63,-0.26,0.0,0.26,,,
144,2026-03-26T18:54:12.110912Z,1774551252.110912,25.59,move,368.0,349.63,-0.24,0.0,0.24,,,
145,2026-03-26T18:54:12.137922Z,1774551252.137922,27.01,move,367.76,349.63,-0.24,0.0,0.24,,,
146,2026-03-26T18:54:12.151355Z,1774551252.1513548,13.43,move,367.52,349.63,-0.24,0.0,0.24,,,
147,2026-03-26T18:54:12.160151Z,1774551252.160151,8.8,move,367.26,349.63,-0.26,0.0,0.26,,,
148,2026-03-26T18:54:12.170214Z,1774551252.170214,10.06,move,367.0,349.63,-0.26,0.0,0.26,,,
149,2026-03-26T18:54:12.176641Z,1774551252.176641,6.43,move,366.43,349.63,-0.57,0.0,0.57,,,
150,2026-03-26T18:54:12.183078Z,1774551252.1830778,6.44,move,366.17,349.63,-0.26,0.0,0.26,,,
151,2026-03-26T18:54:12.192791Z,1774551252.192791,9.71,move,365.6,349.63,-0.57,0.0,0.57,,,
152,2026-03-26T18:54:12.199807Z,1774551252.199807,7.02,move,365.03,349.63,-0.57,0.0,0.57,,,
153,2026-03-26T18:54:12.209043Z,1774551252.209043,9.24,move,364.46,349.34,-0.57,-0.29,0.64,,,
154,2026-03-26T18:54:12.217400Z,1774551252.2174,8.36,move,363.89,349.34,-0.57,0.0,0.57,,,
155,2026-03-26T18:54:12.225372Z,1774551252.2253718,7.97,move,362.95,349.03,-0.94,-0.31,0.99,,,
156,2026-03-26T18:54:12.232899Z,1774551252.2328992,7.53,move,362.38,348.74,-0.57,-0.29,0.64,,,
157,2026-03-26T18:54:12.241728Z,1774551252.241728,8.83,move,361.8,348.74,-0.57,0.0,0.57,,,
158,2026-03-26T18:54:12.248566Z,1774551252.248566,6.84,move,360.86,348.43,-0.94,-0.31,0.99,,,
159,2026-03-26T18:54:12.256899Z,1774551252.256899,8.33,move,360.29,348.14,-0.57,-0.29,0.64,,,
160,2026-03-26T18:54:12.265162Z,1774551252.265162,8.26,move,359.72,347.57,-0.57,-0.57,0.81,,,
161,2026-03-26T18:54:12.273775Z,1774551252.273775,8.61,move,359.46,347.31,-0.26,-0.26,0.36,,,
162,2026-03-26T18:54:12.282933Z,1774551252.282933,9.16,move,358.89,346.74,-0.57,-0.57,0.81,,,
163,2026-03-26T18:54:12.290817Z,1774551252.290817,7.88,move,358.63,346.48,-0.26,-0.26,0.36,,,
164,2026-03-26T18:54:12.298809Z,1774551252.298809,7.99,move,358.06,345.91,-0.57,-0.57,0.81,,,
165,2026-03-26T18:54:12.306331Z,1774551252.306331,7.52,move,357.49,345.34,-0.57,-0.57,0.81,,,
166,2026-03-26T18:54:12.314020Z,1774551252.3140202,7.69,move,356.92,345.05,-0.57,-0.29,0.64,,,
167,2026-03-26T18:54:12.322423Z,1774551252.322423,8.4,move,356.35,344.48,-0.57,-0.57,0.81,,,
168,2026-03-26T18:54:12.331467Z,1774551252.331467,9.04,move,355.41,344.17,-0.94,-0.31,0.99,,,
169,2026-03-26T18:54:12.338965Z,1774551252.338965,7.5,move,354.83,343.6,-0.57,-0.57,0.81,,,
170,2026-03-26T18:54:12.347386Z,1774551252.3473861,8.42,move,353.89,343.29,-0.94,-0.31,0.99,,,
171,2026-03-26T18:54:12.354873Z,1774551252.3548732,7.49,move,352.95,342.97,-0.94,-0.31,0.99,,,
172,2026-03-26T18:54:12.364629Z,1774551252.364629,9.76,move,352.02,342.97,-0.94,0.0,0.94,,,
173,2026-03-26T18:54:12.372987Z,1774551252.3729868,8.36,move,351.08,342.66,-0.94,-0.31,0.99,,,
174,2026-03-26T18:54:12.380282Z,1774551252.3802822,7.3,move,350.51,342.37,-0.57,-0.29,0.64,,,
175,2026-03-26T18:54:12.387668Z,1774551252.387668,7.39,move,349.94,342.09,-0.57,-0.29,0.64,,,
176,2026-03-26T18:54:12.396546Z,1774551252.3965461,8.88,move,349.68,341.83,-0.26,-0.26,0.36,,,
177,2026-03-26T18:54:12.404748Z,1774551252.404748,8.2,move,349.68,341.26,0.0,-0.57,0.57,,,
178,2026-03-26T18:54:12.790632Z,1774551252.790632,385.88,move,349.68,341.03,0.0,-0.23,0.23,,,
179,2026-03-26T18:54:12.798721Z,1774551252.798721,8.09,move,349.68,340.09,0.0,-0.94,0.94,,,
180,2026-03-26T18:54:12.807105Z,1774551252.807105,8.38,move,349.05,339.15,-0.63,-0.94,1.13,,,
181,2026-03-26T18:54:12.814774Z,1774551252.814774,7.67,move,348.42,338.21,-0.63,-0.94,1.13,,,
182,2026-03-26T18:54:12.823141Z,1774551252.823141,8.37,move,347.8,337.26,-0.63,-0.94,1.13,,,
183,2026-03-26T18:54:12.831291Z,1774551252.831291,8.15,move,347.23,336.69,-0.57,-0.57,0.81,,,
184,2026-03-26T18:54:12.839402Z,1774551252.839402,8.11,move,346.65,336.12,-0.57,-0.57,0.81,,,
185,2026-03-26T18:54:12.847934Z,1774551252.847934,8.53,move,346.37,335.55,-0.29,-0.57,0.64,,,
186,2026-03-26T18:54:12.855770Z,1774551252.85577,7.84,move,345.8,334.98,-0.57,-0.57,0.81,,,
187,2026-03-26T18:54:12.864655Z,1774551252.864655,8.88,move,345.22,334.69,-0.57,-0.29,0.64,,,
188,2026-03-26T18:54:12.872382Z,1774551252.872382,7.73,move,344.97,334.43,-0.26,-0.26,0.37,,,
189,2026-03-26T18:54:12.880457Z,1774551252.880457,8.07,move,344.71,334.18,-0.26,-0.26,0.36,,,
190,2026-03-26T18:54:12.888100Z,1774551252.8881001,7.64,move,344.45,333.92,-0.26,-0.26,0.36,,,
191,2026-03-26T18:54:12.897280Z,1774551252.89728,9.18,move,344.19,333.66,-0.26,-0.26,0.37,,,
192,2026-03-26T18:54:12.913701Z,1774551252.913701,16.42,move,344.19,333.42,0.0,-0.24,0.24,,,
193,2026-03-26T18:54:12.921365Z,1774551252.921365,7.66,move,344.19,333.16,0.0,-0.26,0.26,,,
194,2026-03-26T18:54:12.930147Z,1774551252.9301472,8.78,move,343.93,333.16,-0.26,0.0,0.26,,,
195,2026-03-26T18:54:12.938486Z,1774551252.938486,8.34,move,343.93,332.9,0.0,-0.26,0.26,,,
196,2026-03-26T18:54:12.970570Z,1774551252.97057,32.08,move,343.7,332.9,-0.24,0.0,0.24,,,
197,2026-03-26T18:54:12.987604Z,1774551252.987604,17.03,move,343.45,332.9,-0.24,0.0,0.24,,,
198,2026-03-26T18:54:13.003727Z,1774551253.0037272,16.12,move,343.21,332.9,-0.24,0.0,0.24,,,
199,2026-03-26T18:54:13.022234Z,1774551253.0222342,18.51,move,342.96,332.9,-0.24,0.0,0.24,,,
200,2026-03-26T18:54:13.150490Z,1774551253.15049,128.26,move,343.2,332.9,0.23,0.0,0.23,,,
201,2026-03-26T18:54:13.160648Z,1774551253.1606479,10.16,move,344.14,332.9,0.94,0.0,0.94,,,
202,2026-03-26T18:54:13.168414Z,1774551253.1684139,7.77,move,345.98,332.53,1.84,-0.37,1.88,,,
203,2026-03-26T18:54:13.175943Z,1774551253.175943,7.53,move,348.36,332.53,2.38,0.0,2.38,,,
204,2026-03-26T18:54:13.183611Z,1774551253.183611,7.67,move,351.33,332.53,2.97,0.0,2.97,,,
205,2026-03-26T18:54:13.193578Z,1774551253.193578,9.97,move,355.65,332.53,4.32,0.0,4.32,,,
206,2026-03-26T18:54:13.200353Z,1774551253.200353,6.77,move,363.35,332.53,7.7,0.0,7.7,,,
207,2026-03-26T18:54:13.209027Z,1774551253.209027,8.67,move,366.97,332.53,3.62,0.0,3.62,,,
208,2026-03-26T18:54:13.217276Z,1774551253.2172759,8.25,move,373.75,333.1,6.77,0.56,6.8,,,
209,2026-03-26T18:54:13.224570Z,1774551253.22457,7.29,move,386.93,335.29,13.19,2.2,13.37,,,
210,2026-03-26T18:54:13.233648Z,1774551253.233648,9.08,move,391.23,336.73,4.3,1.43,4.53,,,
211,2026-03-26T18:54:13.240984Z,1774551253.240984,7.34,move,404.42,339.66,13.19,2.93,13.51,,,
212,2026-03-26T18:54:13.249903Z,1774551253.2499032,8.92,move,414.15,341.6,9.73,1.95,9.92,,,
213,2026-03-26T18:54:13.257808Z,1774551253.257808,7.9,move,419.23,342.11,5.09,0.51,5.11,,,
214,2026-03-26T18:54:13.265635Z,1774551253.265635,7.83,move,428.96,343.41,9.73,1.3,9.81,,,
215,2026-03-26T18:54:13.273581Z,1774551253.273581,7.95,move,437.64,344.03,8.69,0.62,8.71,,,
216,2026-03-26T18:54:13.283169Z,1774551253.283169,9.59,move,446.28,344.65,8.64,0.62,8.66,,,
217,2026-03-26T18:54:13.289863Z,1774551253.2898629,6.69,move,454.97,345.27,8.69,0.62,8.71,,,
218,2026-03-26T18:54:13.299295Z,1774551253.299295,9.43,move,463.61,345.27,8.65,0.0,8.65,,,
219,2026-03-26T18:54:13.306737Z,1774551253.306737,7.44,move,471.32,345.27,7.7,0.0,7.7,,,
220,2026-03-26T18:54:13.315891Z,1774551253.315891,9.15,move,478.09,345.27,6.77,0.0,6.77,,,
221,2026-03-26T18:54:13.323424Z,1774551253.323424,7.53,move,483.99,345.27,5.9,0.0,5.9,,,
222,2026-03-26T18:54:13.332193Z,1774551253.3321931,8.77,move,486.36,345.27,2.37,0.0,2.37,,,
223,2026-03-26T18:54:13.339255Z,1774551253.339255,7.06,move,494.06,345.27,7.7,0.0,7.7,,,
224,2026-03-26T18:54:13.348081Z,1774551253.3480809,8.83,move,497.66,345.27,3.61,0.0,3.61,,,
225,2026-03-26T18:54:13.355688Z,1774551253.3556879,7.61,move,499.03,345.27,1.37,0.0,1.37,,,
226,2026-03-26T18:54:13.364770Z,1774551253.36477,9.08,move,502.0,345.27,2.97,0.0,2.97,,,
227,2026-03-26T18:54:13.372262Z,1774551253.372262,7.49,move,504.97,345.69,2.97,0.42,3.0,,,
228,2026-03-26T18:54:13.380457Z,1774551253.380457,8.19,move,506.82,346.43,1.85,0.74,1.99,,,
229,2026-03-26T18:54:14.459295Z,1774551254.459295,1078.84,move,506.82,346.66,0.0,0.23,0.23,,,
230,2026-03-26T18:54:14.515946Z,1774551254.515946,56.65,move,506.58,346.66,-0.24,0.0,0.24,,,
231,2026-03-26T18:54:14.525255Z,1774551254.525255,9.31,move,506.34,346.9,-0.24,0.24,0.34,,,
232,2026-03-26T18:54:14.532378Z,1774551254.5323782,7.12,move,506.08,346.9,-0.26,0.0,0.26,,,
233,2026-03-26T18:54:14.541004Z,1774551254.541004,8.63,move,505.82,346.9,-0.26,0.0,0.26,,,
234,2026-03-26T18:54:14.549325Z,1774551254.549325,8.32,move,505.25,347.18,-0.57,0.29,0.64,,,
235,2026-03-26T18:54:14.557118Z,1774551254.557118,7.79,move,504.99,347.18,-0.26,0.0,0.26,,,
236,2026-03-26T18:54:14.565371Z,1774551254.5653708,8.25,move,504.42,347.18,-0.57,0.0,0.57,,,
237,2026-03-26T18:54:14.573403Z,1774551254.573403,8.03,move,504.16,347.18,-0.26,0.0,0.26,,,
238,2026-03-26T18:54:14.581930Z,1774551254.58193,8.53,move,503.22,347.18,-0.94,0.0,0.94,,,
239,2026-03-26T18:54:14.589649Z,1774551254.589649,7.72,move,502.65,347.18,-0.57,0.0,0.57,,,
