event_id,timestamp,ts_epoch,delta_ms_prev,event_type,x,y,dx,dy,distance_px,scroll_dx,scroll_dy,button
242,2026-03-26T19:11:44.908019Z,1774552304.9080188,9.82,move,396.8,59.25,0.0,7.7,7.7,,,
243,2026-03-26T19:11:44.914718Z,1774552304.914718,6.7,move,396.8,67.94,0.0,8.69,8.69,,,
244,2026-03-26T19:11:44.936392Z,1774552304.9363918,21.67,move,396.8,78.76,0.0,10.82,10.82,,,
245,2026-03-26T19:11:44.936962Z,1774552304.9369621,0.57,move,396.8,90.74,0.0,11.98,11.98,,,
246,2026-03-26T19:11:44.939929Z,1774552304.939929,2.97,move,403.51,115.66,6.71,24.92,25.8,,,
247,2026-03-26T19:11:44.948382Z,1774552304.948382,8.45,move,406.75,125.37,3.24,9.72,10.24,,,
248,2026-03-26T19:11:44.956239Z,1774552304.956239,7.86,move,412.87,144.59,6.11,19.22,20.17,,,
249,2026-03-26T19:11:44.963808Z,1774552304.963808,7.57,move,418.98,163.81,6.11,19.22,20.17,,,
250,2026-03-26T19:11:44.972161Z,1774552304.972161,8.35,move,426.2,184.55,7.21,20.74,21.96,,,
251,2026-03-26T19:11:44.980268Z,1774552304.980268,8.11,move,432.31,203.77,6.11,19.22,20.17,,,
252,2026-03-26T19:11:44.989108Z,1774552304.989108,8.84,move,439.3,222.98,6.99,19.22,20.45,,,
253,2026-03-26T19:11:44.997143Z,1774552304.997143,8.03,move,444.2,240.14,4.9,17.16,17.85,,,
254,2026-03-26T19:11:45.004838Z,1774552305.004838,7.69,move,445.98,247.84,1.78,7.7,7.9,,,
255,2026-03-26T19:11:45.013107Z,1774552305.013107,8.27,move,449.02,262.3,3.04,14.45,14.77,,,
256,2026-03-26T19:11:45.021253Z,1774552305.021253,8.15,move,451.73,273.12,2.71,10.82,11.16,,,
257,2026-03-26T19:11:45.030188Z,1774552305.030188,8.93,move,452.18,276.74,0.45,3.62,3.65,,,
258,2026-03-26T19:11:45.037613Z,1774552305.0376132,7.43,move,453.31,283.52,1.13,6.77,6.87,,,
259,2026-03-26T19:11:45.045707Z,1774552305.045707,8.09,move,453.79,287.84,0.48,4.33,4.35,,,
260,2026-03-26T19:11:45.054185Z,1774552305.054185,8.48,move,454.21,290.82,0.42,2.97,3.0,,,
261,2026-03-26T19:11:45.062526Z,1774552305.062526,8.34,move,454.21,292.18,0.0,1.37,1.37,,,
262,2026-03-26T19:11:45.071212Z,1774552305.071212,8.69,move,454.21,292.44,0.0,0.26,0.26,,,
263,2026-03-26T19:11:45.079988Z,1774552305.079988,8.78,move,454.21,292.7,0.0,0.26,0.26,,,
264,2026-03-26T19:11:45.090146Z,1774552305.090146,10.16,move,453.27,292.7,-0.94,0.0,0.94,,,
265,2026-03-26T19:11:45.096640Z,1774552305.09664,6.49,move,451.91,292.7,-1.37,0.0,1.37,,,
266,2026-03-26T19:11:45.106470Z,1774552305.1064699,9.83,move,450.97,292.7,-0.94,0.0,0.94,,,
267,2026-03-26T19:11:45.112645Z,1774552305.1126451,6.18,move,449.6,292.7,-1.37,0.0,1.37,,,
268,2026-03-26T19:11:45.122957Z,1774552305.122957,10.31,move,449.03,292.7,-0.57,0.0,0.57,,,
269,2026-03-26T19:11:45.128507Z,1774552305.128507,5.55,move,448.01,293.72,-1.02,1.02,1.45,,,
270,2026-03-26T19:11:45.139134Z,1774552305.139134,10.63,move,447.27,295.57,-0.74,1.85,1.99,,,
271,2026-03-26T19:11:45.454620Z,1774552305.45462,315.49,scroll,447.27,295.57,,,,0.0,0.0,
272,2026-03-26T19:11:45.472800Z,1774552305.4728,18.18,scroll,447.27,295.57,,,,0.0,0.0,
273,2026-03-26T19:11:45.487686Z,1774552305.487686,14.89,scroll,447.27,295.57,,,,0.0,0.0,
274,2026-03-26T19:11:45.505038Z,1774552305.505038,17.35,scroll,447.27,295.57,,,,0.0,0.0,
275,2026-03-26T19:11:45.521071Z,1774552305.5210712,16.03,scroll,447.27,295.57,,,,0.0,0.0,
276,2026-03-26T19:11:45.538354Z,1774552305.538354,17.28,scroll,447.27,295.57,,,,0.0,0.0,
277,2026-03-26T19:11:45.554541Z,1774552305.554541,16.19,scroll,447.27,295.57,,,,0.0,0.0,
278,2026-03-26T19:11:45.571227Z,1774552305.5712268,16.69,scroll,447.27,295.57,,,,0.0,0.0,
279,2026-03-26T19:11:45.587912Z,1774552305.5879118,16.69,scroll,447.27,295.57,,,,0.0,0.0,
280,2026-03-26T19:11:45.604556Z,1774552305.604556,16.64,scroll,447.27,295.57,,,,0.0,0.0,
281,2026-03-26T19:11:45.621431Z,1774552305.621431,16.88,scroll,447.27,295.57,,,,0.0,-1.0,
282,2026-03-26T19:11:45.638131Z,1774552305.638131,16.7,scroll,447.27,295.57,,,,0.0,0.0,
283,2026-03-26T19:11:45.657406Z,1774552305.6574059,19.27,scroll,447.27,295.57,,,,0.0,0.0,
284,2026-03-26T19:11:45.673863Z,1774552305.673863,16.46,scroll,447.27,295.57,,,,0.0,0.0,
285,2026-03-26T19:11:45.687820Z,1774552305.68782,13.96,scroll,447.27,295.57,,,,0.0,0.0,
286,2026-03-26T19:11:45.711600Z,1774552305.7116,23.78,scroll,447.27,295.57,,,,0.0,0.0,
287,2026-03-26T19:11:45.721202Z,1774552305.721202,9.6,scroll,447.27,295.57,,,,0.0,0.0,
288,2026-03-26T19:11:45.737817Z,1774552305.737817,16.62,scroll,447.27,295.57,,,,0.0,0.0,
289,2026-03-26T19:11:45.754653Z,1774552305.754653,16.84,scroll,447.27,295.57,,,,0.0,0.0,
290,2026-03-26T19:11:45.771248Z,1774552305.771248,16.6,scroll,447.27,295.57,,,,0.0,0.0,
291,2026-03-26T19:11:45.791017Z,1774552305.791017,19.77,scroll,447.27,295.57,,,,0.0,0.0,
292,2026-03-26T19:11:45.804510Z,1774552305.8045099,13.49,scroll,447.27,295.57,,,,0.0,-1.0,
293,2026-03-26T19:11:45.821263Z,1774552305.821263,16.75,scroll,447.27,295.57,,,,0.0,0.0,
294,2026-03-26T19:11:45.837885Z,1774552305.837885,16.62,scroll,447.27,295.57,,,,0.0,0.0,
295,2026-03-26T19:11:45.855270Z,1774552305.85527,17.39,scroll,447.27,295.57,,,,0.0,0.0,
296,2026-03-26T19:11:45.871246Z,1774552305.871246,15.98,scroll,447.27,295.57,,,,0.0,0.0,
297,2026-03-26T19:11:45.888001Z,1774552305.888001,16.75,scroll,447.27,295.57,,,,0.0,0.0,
298,2026-03-26T19:11:45.907091Z,1774552305.907091,19.09,scroll,447.27,295.57,,,,0.0,0.0,
299,2026-03-26T19:11:45.924728Z,1774552305.9247282,17.64,scroll,447.27,295.57,,,,0.0,-1.0,
300,2026-03-26T19:11:45.939095Z,1774552305.939095,14.37,scroll,447.27,295.57,,,,0.0,0.0,
301,2026-03-26T19:11:45.954923Z,1774552305.954923,15.83,scroll,447.27,295.57,,,,0.0,-1.0,
302,2026-03-26T19:11:45.971359Z,1774552305.971359,16.44,scroll,447.27,295.57,,,,0.0,-1.0,
303,2026-03-26T19:11:45.988088Z,1774552305.9880881,16.73,scroll,447.27,295.57,,,,0.0,0.0,
304,2026-03-26T19:11:46.005377Z,1774552306.005377,17.29,scroll,447.27,295.57,,,,0.0,0.0,
305,2026-03-26T19:11:46.021986Z,1774552306.021986,16.61,scroll,447.27,295.57,,,,0.0,0.0,
306,2026-03-26T19:11:46.038022Z,1774552306.0380218,16.04,scroll,447.27,295.57,,,,0.0,0.0,
307,2026-03-26T19:11:46.054834Z,1774552306.054834,16.81,scroll,447.27,295.57,,,,0.0,0.0,
308,2026-03-26T19:11:46.071544Z,1774552306.0715442,16.71,scroll,447.27,295.57,,,,0.0,0.0,
309,2026-03-26T19:11:46.154773Z,1774552306.154773,83.23,scroll,447.27,295.57,,,,0.0,0.0,
310,2026-03-26T19:11:46.621566Z,1774552306.621566,466.79,scroll,447.27,295.57,,,,0.0,0.0,
311,2026-03-26T19:11:46.705606Z,1774552306.705606,84.04,scroll,447.27,295.57,,,,0.0,0.0,
312,2026-03-26T19:11:46.722280Z,1774552306.72228,16.67,scroll,447.27,295.57,,,,0.0,0.0,
313,2026-03-26T19:11:46.738390Z,1774552306.73839,16.11,scroll,447.27,295.57,,,,0.0,0.0,
314,2026-03-26T19:11:46.754983Z,1774552306.754983,16.59,scroll,447.27,295.57,,,,0.0,0.0,
315,2026-03-26T19:11:46.771811Z,1774552306.771811,16.83,scroll,447.27,295.57,,,,0.0,0.0,
316,2026-03-26T19:11:46.799323Z,1774552306.7993228,27.51,scroll,447.27,295.57,,,,0.0,1.0,
317,2026-03-26T19:11:46.809978Z,1774552306.809978,10.66,scroll,447.27,295.57,,,,0.0,0.0,
318,2026-03-26T19:11:47.055124Z,1774552307.055124,245.15,scroll,447.27,295.57,,,,0.0,0.0,
319,2026-03-26T19:11:47.073078Z,1774552307.073078,17.95,scroll,447.27,295.57,,,,0.0,0.0,
320,2026-03-26T19:11:47.091204Z,1774552307.0912042,18.13,scroll,447.27,295.57,,,,0.0,0.0,
321,2026-03-26T19:11:47.105258Z,1774552307.105258,14.05,scroll,447.27,295.57,,,,0.0,0.0,
322,2026-03-26T19:11:47.405441Z,1774552307.405441,300.18,scroll,447.27,295.57,,,,0.0,0.0,
323,2026-03-26T19:11:47.422056Z,1774552307.422056,16.61,scroll,447.27,295.57,,,,0.0,0.0,
324,2026-03-26T19:11:47.472058Z,1774552307.472058,50.0,scroll,447.27,295.57,,,,0.0,0.0,
325,2026-03-26T19:11:47.940344Z,1774552307.940344,468.29,scroll,447.27,295.57,,,,0.0,0.0,
326,2026-03-26T19:11:47.940841Z,1774552307.940841,0.5,scroll,447.27,295.57,,,,0.0,0.0,
327,2026-03-26T19:11:47.955829Z,1774552307.955829,14.99,scroll,447.27,295.57,,,,0.0,0.0,
328,2026-03-26T19:11:47.978558Z,1774552307.978558,22.73,scroll,447.27,295.57,,,,0.0,0.0,
329,2026-03-26T19:11:47.991489Z,1774552307.991489,12.93,scroll,447.27,295.57,,,,0.0,-1.0,
330,2026-03-26T19:11:48.009930Z,1774552308.00993,18.44,scroll,447.27,295.57,,,,0.0,0.0,
331,2026-03-26T19:11:48.022374Z,1774552308.022374,12.44,scroll,447.27,295.57,,,,0.0,0.0,
332,2026-03-26T19:11:48.039316Z,1774552308.039316,16.94,scroll,447.27,295.57,,,,0.0,0.0,
333,2026-03-26T19:11:48.055765Z,1774552308.055765,16.45,scroll,447.27,295.57,,,,0.0,0.0,
334,2026-03-26T19:11:48.072474Z,1774552308.072474,16.71,scroll,447.27,295.57,,,,0.0,-1.0,
335,2026-03-26T19:11:48.089640Z,1774552308.08964,17.17,scroll,447.27,295.57,,,,0.0,0.0,
336,2026-03-26T19:11:48.106493Z,1774552308.106493,16.85,scroll,447.27,295.57,,,,0.0,0.0,
337,2026-03-26T19:11:48.124511Z,1774552308.124511,18.02,scroll,447.27,295.57,,,,0.0,0.0,
338,2026-03-26T19:11:48.143798Z,1774552308.143798,19.29,scroll,447.27,295.57,,,,0.0,0.0,
339,2026-03-26T19:11:48.289352Z,1774552308.289352,145.55,scroll,447.27,295.57,,,,0.0,0.0,
340,2026-03-26T19:11:48.405833Z,1774552308.405833,116.48,scroll,447.27,295.57,,,,0.0,0.0,
341,2026-03-26T19:11:48.422731Z,1774552308.422731,16.9,scroll,447.27,295.57,,,,0.0,0.0,
342,2026-03-26T19:11:48.439344Z,1774552308.4393442,16.61,scroll,447.27,295.57,,,,0.0,0.0,
343,2026-03-26T19:11:48.455842Z,1774552308.455842,16.5,scroll,447.27,295.57,,,,0.0,-1.0,
344,2026-03-26T19:11:48.472608Z,1774552308.472608,16.77,scroll,447.27,295.57,,,,0.0,-1.0,
345,2026-03-26T19:11:48.489325Z,1774552308.489325,16.72,scroll,447.27,295.57,,,,0.0,0.0,
346,2026-03-26T19:11:48.506071Z,1774552308.506071,16.75,scroll,447.27,295.57,,,,0.0,0.0,
347,2026-03-26T19:11:48.522740Z,1774552308.52274,16.67,scroll,447.27,295.57,,,,0.0,0.0,
348,2026-03-26T19:11:48.540937Z,1774552308.540937,18.2,scroll,447.27,295.57,,,,0.0,0.0,
349,2026-03-26T19:11:48.556569Z,1774552308.556569,15.63,scroll,447.27,295.57,,,,0.0,0.0,
350,2026-03-26T19:11:48.739573Z,1774552308.739573,183.0,scroll,447.27,295.57,,,,0.0,0.0,
351,2026-03-26T19:11:48.756142Z,1774552308.7561421,16.57,scroll,447.27,295.57,,,,0.0,0.0,
352,2026-03-26T19:11:48.773290Z,1774552308.77329,17.15,scroll,447.27,295.57,,,,0.0,-1.0,
353,2026-03-26T19:11:48.789448Z,1774552308.789448,16.16,scroll,447.27,295.57,,,,0.0,-1.0,
354,2026-03-26T19:11:48.806493Z,1774552308.806493,17.05,scroll,447.27,295.57,,,,0.0,-1.0,
355,2026-03-26T19:11:48.831678Z,1774552308.831678,25.18,scroll,447.27,295.57,,,,0.0,-1.0,
356,2026-03-26T19:11:48.844771Z,1774552308.8447711,13.09,scroll,447.27,295.57,,,,0.0,-1.0,
357,2026-03-26T19:11:48.856147Z,1774552308.856147,11.38,scroll,447.27,295.57,,,,0.0,-1.0,
358,2026-03-26T19:11:48.872779Z,1774552308.872779,16.63,scroll,447.27,295.57,,,,-1.0,-1.0,
359,2026-03-26T19:11:48.889499Z,1774552308.889499,16.72,scroll,447.27,295.57,,,,0.0,-1.0,
360,2026-03-26T19:11:48.906499Z,1774552308.9064991,17.0,scroll,447.27,295.57,,,,0.0,-1.0,
361,2026-03-26T19:11:48.922792Z,1774552308.922792,16.29,scroll,447.27,295.57,,,,0.0,-1.0,
362,2026-03-26T19:11:48.939508Z,1774552308.939508,16.72,scroll,447.27,295.57,,,,0.0,-1.0,
363,2026-03-26T19:11:48.957228Z,1774552308.957228,17.72,scroll,447.27,295.57,,,,0.0,0.0,
364,2026-03-26T19:11:48.975578Z,1774552308.975578,18.35,scroll,447.27,295.57,,,,0.0,0.0,
365,2026-03-26T19:11:48.989517Z,1774552308.989517,13.94,scroll,447.27,295.57,,,,0.0,0.0,
366,2026-03-26T19:11:49.006118Z,1774552309.0061178,16.6,scroll,447.27,295.57,,,,0.0,0.0,
367,2026-03-26T19:11:49.025960Z,1774552309.02596,19.84,scroll,447.27,295.57,,,,0.0,0.0,
368,2026-03-26T19:11:49.039554Z,1774552309.039554,13.59,scroll,447.27,295.57,,,,0.0,0.0,
369,2026-03-26T19:11:49.056147Z,1774552309.0561469,16.59,scroll,447.27,295.57,,,,0.0,0.0,
370,2026-03-26T19:11:49.072989Z,1774552309.072989,16.84,scroll,447.27,295.57,,,,0.0,0.0,
371,2026-03-26T19:11:49.089547Z,1774552309.089547,16.56,scroll,447.27,295.57,,,,0.0,0.0,
